SpecialAttributeID,AttributeLevel,FeatureExtractionProbability,WhetherTheInfluenceLevelLimit,SimpleDescription,ShortKnifeType07,LongKnifeType08,DaggerTypes09,SwordType10,BowType11,CrossbowType12,ArrowTypes13,VectorType14,LongRodType15,TheWandType16,ScepterType17,LongGeType18,SpearType19,SocialType20,HatchetType21,ShortGeType22,ShortStickType23,ShortHammerType24,HelmetType25,ArmorType26,ShieldType27,BootsType28,NecklaceType29,RingType30,WristType31,BeltType32,AttributeID,IfPer,ModifiedValue1MIN,ModifiedValue1MAX,ModifiedValue2MIN,ModifiedValue2MAX,ModifiedValue3MIN,ModifiedValue3MAX,ModifiedValue4MIN,ModifiedValue4MAX,ModifiedValue5MIN,ModifiedValue5MAX,ModifiedValue6MIN,ModifiedValue6MAX,ModifiedValue7MIN,ModifiedValue7MAX,ModifiedValue8MIN,ModifiedValue8MAX,ModifiedValue9MIN,ModifiedValue9MAX,PriceCorrectionRate,SubAttribute1,SubAttribute2,SubAttribute3,SubAttribute4,SubAttribute5,GemType0,TypeOfWood1,OreTypes2,AnimalBoneType3,SkinType4,AnimalTendonType5,MitreTypes33,RobeType34,WhetherTheGoldProperty
Unique21_3a,,,,优质战斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique21_4a,,,,开山斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique21_5a,,,,披荆斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique21_6a,,,,破燕斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique21_7a,,,,天刑斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique21_8a,,,,东君斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique21_9a,,,,玄钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_1a,,,,普通短戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ucon_30,Uironskin_50,Uhpmax_150,Uhpsteal_15,,,,,,,,,,1
Unique22_2a,,,,厚刃戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_3a,,,,周戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_4a,,,,铁制短戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_5a,,,,错金戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_6a,,,,崤山戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_7a,,,,战国军戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_8a,,,,平蜀短戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique22_9a,,,,轩辕戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_1a,,,,普通木棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umap2_50,Tpoison_30,Uhpsteal_10,Uhpmax_50,,,,,,,,,,1
Unique23_2a,,,,虎头棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_2b,,,,短钉棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_3a,,,,油头棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_3b,,,,狼牙棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_4a,,,,铜箍棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_4b,,,,杵棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_5a,,,,青铜狼牙棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_6a,,,,六棱铜棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_6b,,,,小狼牙棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_7a,,,,六棱铁棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_7b,,,,镔铁狼牙棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_8a,,,,箭头狼棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique23_9a,,,,情人棒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_1a,,,,普通铜锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uap_60,Tattackspeed_50,Usr_100,,,,,,,,,,,1
Unique24_2a,,,,铜瓜武士锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_3a,,,,铜刺锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_4a,,,,铁锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_5a,,,,铁刺锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_6a,,,,链子锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_7a,,,,博浪沙锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_8a,,,,延维锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique24_9a,,,,尉缭铁锤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_1a,,,,布帽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Udp_100,Umdp3_80,Ufreezeimmune_50,,,,,,,,,,,1
Unique25_2a,,,,藤胄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_3a,,,,皮胄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_4a,,,,青铜胄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_5a,,,,紫藤胄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_6a,,,,铁兜鍪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_7a,,,,凤翅盔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_8a,,,,兽首盔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique25_9a,,,,金龙盔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_1a,,,,布衣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umovespeed_30,Tattackspeed_30,Udex_30,Udp_200,,,,,,,,,,1
Unique26_2a,,,,普通兵服,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_2b,,,,藤甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_3a,,,,普通铜甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_4a,,,,皮棉甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_4b,,,,普通铁甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_5a,,,,青铜战甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_6a,,,,犀甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_6b,,,,连环锁子甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_7a,,,,鱼鳞甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_8a,,,,札甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_8b,,,,金丝锁子甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique26_9a,,,,神兵甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_1a,,,,木盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umdp5_80,Tstoneimmune_30u,Ucon_30,Udex_30,,,,,,,,,,1
Unique27_2a,,,,虎头木盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_3a,,,,云松盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_4a,,,,皮盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_5a,,,,青铜盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_6a,,,,巴蜀藤盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_7a,,,,虎刺盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_8a,,,,玄武盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_8b,,,,朱雀盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_9a,,,,白虎盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique27_9b,,,,青龙盾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_1a,,,,草鞋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Udp_50,Tmovespeed_1,Uhr_150,Umpmax_50,,,,,,,,,,1
Unique28_2a,,,,布靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_3a,,,,皮靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_4a,,,,小牛皮靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_4b,,,,高筒铜靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_5a,,,,鹿皮靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_5b,,,,虎头靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_6a,,,,快靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_7a,,,,龙头靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_8a,,,,踏云靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_8b,,,,刺靴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique28_9a,,,,疾电,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_1a,,,,鱼骨项链,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Usight_3,Trange_1,Tsr%_40u,,,,,,,,,,,1
Unique29_2a,,,,兽骨项链,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_3a,,,,图腾项链,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_4a,,,,护佑颈绳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_5a,,,,黄金项链,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_6a,,,,晶境,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_6b,,,,珍珠项链,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_7a,,,,香凝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_8a,,,,悲怨链环,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique29_9a,,,,桑晶坠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_1a,,,,黄铜指环,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Udex_30,Usr_300,Umpmax_50,,,,,,,,,,,1
Unique30_2a,,,,铁戒指,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_3a,,,,白银戒指,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_3b,,,,碧玉环,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_4a,,,,翡翠戒指,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_5a,,,,黄金戒指,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_6a,,,,乌金戒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_7a,,,,契约印章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_8a,,,,水纹戒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique30_9a,,,,旭日环,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_1a,,,,牛皮护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Udp_50,Umdp1_40,Udex_30,Ustr_20,,,,,,,,,,1
Unique31_2a,,,,鹿皮护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_3a,,,,铜护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_4a,,,,燕尾轮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_4b,,,,铁护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_5a,,,,白银护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_5b,,,,铁木护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_6a,,,,黄金护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_6b,,,,紫藤护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_7a,,,,赤金玄铁护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_8a,,,,彩霞护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_9a,,,,五彩金龙护腕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique31_9b,,,,玄铁乌金轮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_1a,,,,腰巾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tdp%_10u,Umdp3_40,Thpmax%_10u,Ucon_30,,,,,,,,,,1
Unique32_2a,,,,绣花腰巾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_3a,,,,皮腰带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_4a,,,,锁甲腰带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_5a,,,,硬皮腰带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_6a,,,,青铜环带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_7a,,,,鳞甲腰带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_8a,,,,神将金带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique32_9a,,,,天蚕幻彩带,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_1a,,,,布冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_2a,,,,皮冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_3a,,,,礼冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_4a,,,,龄冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_5a,,,,蜚冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_6a,,,,泰逢冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_7a,,,,神儋冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_8a,,,,乘黄冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique33_9a,,,,青云冠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_1a,,,,青布袍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_2a,,,,苦行衣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_3a,,,,绸衫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_4a,,,,普通皮袍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_5a,,,,精制皮袍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_6a,,,,英招战炮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_7a,,,,月华战袍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_8a,,,,穷奇袍甲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique34_9a,,,,恶来血袍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique07_yilu,,,,刈鹿刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tcritical_100u,Tsr%_40u,Tstr_40u,Tdex_40u,,,,,,,,,,1
Unique07_linghuo,,,,灵火刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmap4min%_60u,Tmap4max%_60u,Twis_60u,Trange_2u,Tmpmax%_30u,,,,,,,,,1
Unique08_yaoxing,,,,邀星刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tcritical_50u,Tsight_3u,Tsr%_100u,Thpsteal_15u,,,,,,,,,,1
Unique09_yuchang,,,,鱼肠剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsr_300u,Thpsteal_25u,Thpmax_120u,Tknockout_60u,,,,,,,,,,1
Unique10_gongbu,,,,工布剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tstr_40u,Tcon_40u,Tdex_40u,Twis_40u,Tcharm_40u,,,,,,,,,1
Unique10_juque,,,,巨阙剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tknockout_150u,Tstr_40u,Thr%_-40u,Tironskin_100u,,,,,,,,,,1
Unique10_ganjiang,,,,干将剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tdeadly_50u,Thpsteal_15u,Tsr%_40u,Tstr_60u,,,,,,,,,,1
Unique10_moye,,,,莫邪剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tcritical_50u,Tmpsteal_15u,Tsr%_40u,Twis_60u,,,,,,,,,,1
